study,year,location,state,n_spray,brand_name,mean_sev,mean_yld,v_sev,v_yld,yld_check,v_yld_check,sev_check,v_sev_check,log_sev,vi_sev,n2,n3,design
390,2019,RIO VERDE,GO,4,PICO + BENZ,18.425,3750.25,3.920531135531116,62795.74496336993,1978,62795.74496336993,84,3.920531135531116,2.9137084380754,0.0028871538217616365,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,PICO + CYPR,16,2579,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.772588722239781,0.0013078962053571458,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,PYRA + EPOX + FLUX,9.75,2851.75,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.277267285009756,0.0035221189067342995,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,AACHECK,69.375,2215.75,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,4.239526572066598,6.956763713520486e-5,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,TFLX + PROT,8.625,2758.25,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.1546649629174235,0.004500855162480882,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,BIXF + TFLX + PROT,10.375,2916.25,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.339399066116762,0.00311054890819734,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,PICO + TEBU,10.625,2787.5,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.3632097148104805,0.0029658922392486473,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,TFLX + CYPR,17.375,2632,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.8550323914508557,0.0011090819020015256,8,8,4
391,2019,LUCAS DO RIO VERDE,MT,3,PICO + BENZ,10.875,2780,1.3392857142857173,20021.413461538476,2215.75,20021.413461538476,69.375,1.3392857142857173,2.386466576974748,0.0028310967668874988,8,8,4
392,2019,CAMPO VERDE,MT,4,PICO + CYPR,52,2383.25,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.9512437185814275,0.0022936715651212716,8,8,4
392,2019,CAMPO VERDE,MT,4,PYRA + EPOX + FLUX,35.775,3128,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.5772493254425144,0.004845946699512624,8,8,4
392,2019,CAMPO VERDE,MT,4,AACHECK,87.15,1792.75,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,4.46763077196603,8.165882659677862e-4,8,8,4
392,2019,CAMPO VERDE,MT,4,TFLX + PROT,49.875,2465.25,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.9095198752100275,0.002493286011856878,8,8,4
392,2019,CAMPO VERDE,MT,4,BIXF + TFLX + PROT,42.975,2720,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.760618551268913,0.0033581968287705556,8,8,4
392,2019,CAMPO VERDE,MT,4,PICO + TEBU,43.125,2698.25,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.764102875351524,0.003334876087995184,8,8,4
392,2019,CAMPO VERDE,MT,4,TFLX + CYPR,46.15,2772.5,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.8318969609488613,0.002912021030901833,8,8,4
392,2019,CAMPO VERDE,MT,4,PICO + BENZ,37.475,2969,24.808351648351675,101670.19597069596,1792.75,101670.19597069596,87.15,24.808351648351675,3.6236740439886614,0.004416260010271766,8,8,4
393,2019,DIAMANTINO,MT,4,PICO + CYPR,46.125,2414,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.8313551023606913,3.907462166434998e-4,8,8,4
393,2019,DIAMANTINO,MT,4,PYRA + EPOX + FLUX,33.825,2732.25,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.521200174056852,7.265942045023754e-4,8,8,4
393,2019,DIAMANTINO,MT,4,AACHECK,66.775,1602.25,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,4.201328758996024,1.8644028006761882e-4,8,8,4
393,2019,DIAMANTINO,MT,4,TFLX + PROT,34.675,2823.25,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.5460189662008954,6.914083188313616e-4,8,8,4
393,2019,DIAMANTINO,MT,4,BIXF + TFLX + PROT,27.575,2826,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.316909565139566,0.001093292824654338,8,8,4
393,2019,DIAMANTINO,MT,4,PICO + TEBU,35.075,2764,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.5574886259885248,6.757284132057357e-4,8,8,4
393,2019,DIAMANTINO,MT,4,TFLX + CYPR,41.45,2581.5,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.724487881581304,4.838586064095016e-4,8,8,4
393,2019,DIAMANTINO,MT,4,PICO + BENZ,45.25,2564.25,3.3252747252747232,25671.092948717956,1602.25,25671.092948717956,66.775,3.3252747252747232,3.8122026701459353,4.0600405668627006e-4,8,8,4
394,2019,DIAMANTINO,MT,4,PICO + CYPR,60.7,980,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,4.1059436980654525,8.012997599073204e-6,8,8,4
394,2019,DIAMANTINO,MT,4,PYRA + EPOX + FLUX,63.175,1272.5,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,4.145908653274258,7.397447533099945e-6,8,8,4
394,2019,DIAMANTINO,MT,4,AACHECK,78.725,643,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,4.365960766987088,4.763729097271705e-6,8,8,4
394,2019,DIAMANTINO,MT,4,TFLX + PROT,52.025,1131.25,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,3.951724372279698,1.0908077553484357e-5,8,8,4
394,2019,DIAMANTINO,MT,4,BIXF + TFLX + PROT,45.075,1318.5,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,3.808327769089381,1.4531181388415859e-5,8,8,4
394,2019,DIAMANTINO,MT,4,PICO + TEBU,49.825,1135.5,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,3.9085168660988585,1.1892626510421893e-5,8,8,4
394,2019,DIAMANTINO,MT,4,TFLX + CYPR,55.375,1060.25,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,4.0141282283652995,9.628195860991857e-6,8,8,4
394,2019,DIAMANTINO,MT,4,PICO + BENZ,54.575,1121.25,0.11809523809523693,8782.805402930406,643,8782.805402930406,78.725,0.11809523809523693,3.999575902436008,9.912538931071873e-6,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,PICO + CYPR,48.65,1080.75,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,3.884651808632014,1.2371496185766034e-5,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,PYRA + EPOX + FLUX,53.6,1221,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,3.9815490680767565,1.0191974664156558e-5,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,AACHECK,69.75,703.25,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,4.244917420701475,6.018655573517344e-6,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,TFLX + PROT,28.525,1308.25,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,3.350780895748139,3.59862513162235e-5,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,BIXF + TFLX + PROT,24.975,1418.5,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,3.217875324534617,4.694365722060033e-5,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,PICO + TEBU,31.45,1326,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,3.4483989831464497,2.9603742312991048e-5,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,TFLX + CYPR,45.25,1180.5,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,3.8122026701459353,1.4300484371605373e-5,8,8,4
395,2019,CAMPO NOVO DO PARECIS,MT,4,PICO + BENZ,54.975,1048.25,0.1171245421245409,6785.138736263739,703.25,6785.138736263739,69.75,0.1171245421245409,4.006878536440825,9.688519968834558e-6,8,8,4
396,2019,ITAARA,RS,3,PICO + CYPR,68.25,2662.25,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.223177434065069,3.0646673564195694e-4,8,8,4
396,2019,ITAARA,RS,3,PYRA + EPOX + FLUX,57.5,3210.75,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.051784947803305,4.3177049793307015e-4,8,8,4
396,2019,ITAARA,RS,3,AACHECK,72.5,1882,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.283586561860629,2.7158929061426175e-4,8,8,4
396,2019,ITAARA,RS,3,TFLX + PROT,27.5,3412.25,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,3.3141860046725258,0.0018876577967487115,8,8,4
396,2019,ITAARA,RS,3,BIXF + TFLX + PROT,62.5,3376,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.135166556742356,3.6545054945055056e-4,8,8,4
396,2019,ITAARA,RS,3,PICO + TEBU,60,3269,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.0943445622221,3.9653922466422587e-4,8,8,4
396,2019,ITAARA,RS,3,TFLX + CYPR,67.5,2815,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.212127597878484,3.133149429445735e-4,8,8,4
396,2019,ITAARA,RS,3,PICO + BENZ,60,3372.5,5.710164835164853,24506.58928571433,1882,24506.58928571433,72.5,5.710164835164853,4.0943445622221,3.9653922466422587e-4,8,8,4
398,2019,PLANALTINA,DF,3,PICO + CYPR,63,1482,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,4.143134726391533,0.0016548243737869583,8,8,4
398,2019,PLANALTINA,DF,3,PYRA + EPOX + FLUX,40.775,1644,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,3.7080691485070774,0.003950436347009335,8,8,4
398,2019,PLANALTINA,DF,3,AACHECK,89.275,541.25,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,4.4917214934805125,8.240874306549593e-4,8,8,4
398,2019,PLANALTINA,DF,3,TFLX + PROT,40.875,2567,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,3.7105186292174173,0.003931130639320184,8,8,4
398,2019,PLANALTINA,DF,3,BIXF + TFLX + PROT,24.700000000000003,2635,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,3.2068032436339315,0.010765621366618754,8,8,4
398,2019,PLANALTINA,DF,3,PICO + TEBU,54.9,1482,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,4.005513348515485,0.0021791559880559247,8,8,4
398,2019,PLANALTINA,DF,3,TFLX + CYPR,54.475,1334.75,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,3.9977418808306835,0.0022132910611548425,8,8,4
398,2019,PLANALTINA,DF,3,PICO + BENZ,42.275,1420.5,26.27199175824175,92859.40247252751,541.25,92859.40247252751,89.275,26.27199175824175,3.744195894784644,0.0036750713515133343,8,8,4
399,2019,CAMPO VERDE,MT,4,PICO + CYPR,43.75,1777,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.7784916128036232,0.0029579128354638535,8,8,4
399,2019,CAMPO VERDE,MT,4,PYRA + EPOX + FLUX,31.25,2277.5,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.4420193761824107,0.005797509157509153,8,8,4
399,2019,CAMPO VERDE,MT,4,AACHECK,77.5,1079,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,4.350277936359301,9.42623107035177e-4,8,8,4
399,2019,CAMPO VERDE,MT,4,TFLX + PROT,41.25,1812.5,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.71965111278069,0.0033273124182215063,8,8,4
399,2019,CAMPO VERDE,MT,4,BIXF + TFLX + PROT,31.25,2301.75,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.4420193761824107,0.005797509157509153,8,8,4
399,2019,CAMPO VERDE,MT,4,PICO + TEBU,25.5,2237,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.2386784521643803,0.008706851267404893,8,8,4
399,2019,CAMPO VERDE,MT,4,TFLX + CYPR,40,1720,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.6888794541139363,0.00353851877289377,8,8,4
399,2019,CAMPO VERDE,MT,4,PICO + BENZ,30,2932,22.64652014652013,28801.741300366295,1079,28801.741300366295,77.5,22.64652014652013,3.4011973816621555,0.006290700040700036,8,8,4
400,2019,PEDRA PRETA,MT,4,PICO + CYPR,71.25,1326,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,4.26619481914876,0.0011989262404774866,8,8,4
400,2019,PEDRA PRETA,MT,4,PYRA + EPOX + FLUX,66.25,1914.25,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,4.193435464866331,0.0013867252955896596,8,8,4
400,2019,PEDRA PRETA,MT,4,AACHECK,95.5,738.25,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,4.5591262474866845,6.673527581671545e-4,8,8,4
400,2019,PEDRA PRETA,MT,4,TFLX + PROT,66.25,1692.5,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,4.193435464866331,0.0013867252955896596,8,8,4
400,2019,PEDRA PRETA,MT,4,BIXF + TFLX + PROT,52.5,2023.25,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,3.960813169597578,0.0022082263918998604,8,8,4
400,2019,PEDRA PRETA,MT,4,PICO + TEBU,62.5,1670,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,4.135166556742356,0.0015581245421245414,8,8,4
400,2019,PEDRA PRETA,MT,4,TFLX + CYPR,63.75,1457.5,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,4.154969184038536,0.0014976206671708395,8,8,4
400,2019,PEDRA PRETA,MT,4,PICO + BENZ,52.5,2145.25,24.34569597069596,27867.316849816834,738.25,27867.316849816834,95.5,24.34569597069596,3.960813169597578,0.0022082263918998604,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,PICO + CYPR,58.75,3061.25,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,4.073291153024268,0.00107452529362896,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,PYRA + EPOX + FLUX,50,3058.25,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,3.912023005428146,0.0014835164835164828,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,AACHECK,80,2515.25,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,4.382026634673881,5.794986263736262e-4,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,TFLX + PROT,47.5,3270,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,3.8607297110405954,0.0016437855773035821,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,BIXF + TFLX + PROT,42.5,3242.5,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,3.7495040759303713,0.0020533100117875193,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,PICO + TEBU,30,2985,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,3.4011973816621555,0.004120879120879119,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,TFLX + CYPR,56.25,2956.25,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,4.029806041084529,0.0011721611721611717,8,8,4
401,2019,PRIMAVERA DO LESTE,MT,4,PICO + BENZ,52.5,3148.75,14.835164835164829,27999.35119047622,2515.25,27999.35119047622,80,14.835164835164829,3.960813169597578,0.0013455931823278756,8,8,4
402,2019,SAPEZAL,MT,4,PICO + CYPR,49.25,1134,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.8969093676180977,0.0018758157849605736,8,8,4
402,2019,SAPEZAL,MT,4,PYRA + EPOX + FLUX,48,1151.5,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.871201010907891,0.0019747866427553954,8,8,4
402,2019,SAPEZAL,MT,4,AACHECK,78.75,747.25,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,4.366278277705742,7.336713005647256e-4,8,8,4
402,2019,SAPEZAL,MT,4,TFLX + PROT,44.25,1399,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.7898553714539385,0.002323678853411692,8,8,4
402,2019,SAPEZAL,MT,4,BIXF + TFLX + PROT,38,1514.75,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.6375861597263857,0.0031509061114324316,8,8,4
402,2019,SAPEZAL,MT,4,PICO + TEBU,46.25,1344.5,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.834061463958434,0.0021270572621924005,8,8,4
402,2019,SAPEZAL,MT,4,TFLX + CYPR,50,1077.25,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.912023005428146,0.0018199633699633726,8,8,4
402,2019,SAPEZAL,MT,4,PICO + BENZ,47.5,1104.5,18.199633699633726,9965.47573260072,747.25,9965.47573260072,78.75,18.199633699633726,3.8607297110405954,0.002016579911316756,8,8,4
403,2019,SILVÂNIA,GO,4,PICO + CYPR,21.15,3684,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,3.0516399054922867,0.0014144292852607463,8,8,4
403,2019,SILVÂNIA,GO,4,PYRA + EPOX + FLUX,12.899999999999999,4859.5,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,2.5572273113676265,0.0038020914846226203,8,8,4
403,2019,SILVÂNIA,GO,4,AACHECK,63.65,2106,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,4.153399325003416,1.5617271741660905e-4,8,8,4
403,2019,SILVÂNIA,GO,4,TFLX + PROT,11.45,5040,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,2.4379897300002487,0.004826041028630653,8,8,4
403,2019,SILVÂNIA,GO,4,BIXF + TFLX + PROT,10.7,5408,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,2.3702437414678603,0.005526299624037473,8,8,4
403,2019,SILVÂNIA,GO,4,PICO + TEBU,15.6,4063.5,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,2.747270914255491,0.0025998769064597724,8,8,4
403,2019,SILVÂNIA,GO,4,TFLX + CYPR,20.7,3521,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,3.0301337002713233,0.0014765946555486715,8,8,4
403,2019,SILVÂNIA,GO,4,PICO + BENZ,11.85,5045,2.5308241758242005,107681.17032967028,2106,107681.17032967028,63.65,2.5308241758242005,2.47232786758114,0.004505731232217417,8,8,4
405,2019,PALMEIRA,PR,4,PICO + CYPR,16.075,2825,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,2.777265270123683,0.0018540495806131777,8,8,4
405,2019,PALMEIRA,PR,4,PYRA + EPOX + FLUX,16.55,2713.75,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,2.806386101823072,0.0017491510324269986,8,8,4
405,2019,PALMEIRA,PR,4,AACHECK,64,1567.25,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,4.1588830833596715,1.1696700211409572e-4,8,8,4
405,2019,PALMEIRA,PR,4,TFLX + PROT,3.725,3389.5,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,1.315066851831523,0.03452794671658653,8,8,4
405,2019,PALMEIRA,PR,4,BIXF + TFLX + PROT,3.05,3736.5,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,1.1151415906193203,0.05150194470941533,8,8,4
405,2019,PALMEIRA,PR,4,PICO + TEBU,10.2,3064.75,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,2.3223877202902252,0.004604929264315033,8,8,4
405,2019,PALMEIRA,PR,4,TFLX + CYPR,15.05,2765.25,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,2.711377991194885,0.002115194493037984,8,8,4
405,2019,PALMEIRA,PR,4,PICO + BENZ,18.675,2654.5,1.9163873626373442,30466.701465201455,1567.25,30466.701465201455,64,1.9163873626373442,2.927185731018881,0.0013737322248475162,8,8,4
406,2019,FAXINAL,PR,3,PICO + CYPR,16.4,3766.4,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,2.797281334830153,0.0052406021811323665,8,8,4
406,2019,FAXINAL,PR,3,PYRA + EPOX + FLUX,11.2,4048.6,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,2.4159137783010487,0.01123654625826978,8,8,4
406,2019,FAXINAL,PR,3,AACHECK,49,3371.6,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,3.8918202981106265,5.870522126769517e-4,8,8,4
406,2019,FAXINAL,PR,3,TFLX + PROT,4.9,4061.4,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,1.589235205116581,0.05870522126769516,8,8,4
406,2019,FAXINAL,PR,3,BIXF + TFLX + PROT,3.4,NA,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,1.2237754316221157,0.12193013517624232,8,8,4
406,2019,FAXINAL,PR,3,PICO + TEBU,8.6,3851,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,2.151762203259462,0.01905776585502111,8,8,4
406,2019,FAXINAL,PR,3,TFLX + CYPR,8.9,3861.6,5.6380494505494445,25261.885708898903,3371.6,25261.885708898903,49,5.6380494505494445,2.186051276738094,0.01779462646935186,8,8,4
